restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
3,12750,reallocate,356036,356036,244337,8.50878,546,546,0,25400,254.025
3,13000,reallocate,354572,354572,243646,7.50874,546,546,0,25312,259.177
3,13250,reallocate,353518,353518,242629,6.62623,546,546,0,25225,264.454
3,13500,reallocate,352449,352436,241367,5.84745,546,546,0,25142,269.666
3,13750,reallocate,351240,351240,240620,5.16019,546,546,0,24916,274.927
3,14000,reallocate,350184,350184,239773,4.55371,546,546,0,24893,280.202
3,14250,reallocate,349215,349215,238300,4.01851,546,546,0,24770,285.463
3,14500,reallocate,348378,348378,237573,3.54621,546,546,0,24725,290.513
3,14750,reallocate,346994,346994,237145,3.12942,546,546,0,24647,295.626
3,15000,reallocate,346543,346543,236482,2.76162,546,546,0,24538,300.654
3,15250,reallocate,345925,345925,235311,2.43705,546,546,0,24457,306.204
3,15500,reallocate,345394,345394,234809,2.15062,546,546,0,24367,311.228
3,15750,reallocate,345251,345251,234361,1.89785,546,546,0,24365,316.508
3,16000,reallocate,344731,344731,233438,1.6748,546,546,0,24362,321.833
3,16250,reallocate,344242,344242,232474,1.47796,546,546,0,24307,327.283
3,16500,reallocate,343411,343411,231961,1.30425,546,546,0,24276,332.571
3,16750,reallocate,342714,342714,231630,1.15096,546,546,0,24225,337.76
3,17000,reallocate,342230,342230,231260,1.01569,546,546,0,24143,342.741
3,17250,reallocate,341971,341971,230893,0.896315,546,546,0,24090,348.017
3,17500,reallocate,341633,341633,230247,0.79097,546,546,0,24045,353.37
3,17750,reallocate,341430,341430,230080,0.698007,546,546,0,24010,357.912
3,18000,reallocate,340928,340928,230080,0.61597,546,546,0,23945,362.599
3,18250,reallocate,340495,340495,230080,0.543574,546,546,0,23909,367.289
3,18500,reallocate,339833,339833,230080,0.479688,546,546,0,23840,372
3,18750,reallocate,339388,339388,230080,0.42331,546,546,0,23776,376.703
3,19000,reallocate,338814,338814,230080,0.373558,546,546,0,23749,381.429
3,19250,reallocate,338615,338615,230080,0.329653,546,546,0,23735,386.023
3,19500,reallocate,338339,338339,230080,0.290909,546,546,0,23739,390.058
3,19750,reallocate,338097,338097,230080,0.256718,546,546,0,23688,394.151
3,20000,reallocate,337291,337291,230080,0.226546,546,546,0,23670,398.261
4,1,merge_packs,950288,950288,943772,5000,495,494,0,0,0.112716
4,250,mutate_pack_content,595377,595377,531989,4414.55,550,550,0,7038,6.08572
4,500,reallocate,469454,468875,435012,3895.71,565,564,0,16979,11.6251
4,750,mutate_pack_content,428418,426938,409146,3437.84,598,596,0,22491,16.8431
4,1000,merge_packs,416868,416678,397232,3033.79,629,628,0,24421,21.4927
4,1250,mutate_pack_content,413539,412118,389934,2677.23,645,640,0,25279,26.1158
4,1500,reallocate,425442,412118,387032,2362.57,653,640,0,25279,30.6352
4,1750,mutate_pack_content,420889,412118,387032,2084.9,680,640,0,25279,35.7613
4,2000,mutate_pack_content,426023,412118,386193,1839.86,705,640,0,25279,40.4228
4,2250,mutate_pack_content,428798,412118,386193,1623.62,732,640,0,25279,45.415
4,2500,mutate_pack_content,427493,412118,386193,1432.79,753,640,0,25279,49.9022
4,2750,add_curve_pack,418510,412118,386193,1264.4,777,640,0,25279,54.5482
4,3000,mutate_pack_content,416784,412118,385643,1115.79,792,640,0,25279,59.1828
4,3250,mutate_pack_content,408715,408715,383385,984.651,802,802,0,31772,63.7527
4,3500,mutate_pack_content,408749,406539,377922,868.924,811,810,0,31702,68.4712
4,3750,mutate_pack_content,408172,406539,371943,766.799,820,810,0,31702,73.1173
4,4000,split_pack,407171,406000,366306,676.676,836,823,0,32183,77.645
4,4250,mutate_pack_content,402055,401792,362860,597.146,844,844,0,31847,82.331
4,4500,mutate_pack_content,397027,396946,360200,526.963,850,850,0,31466,86.8567
4,4750,mutate_pack_content,392489,392489,354143,465.029,850,850,0,31248,91.3536
4,5000,mutate_pack_content,390493,389925,348328,410.374,853,851,0,31260,96.0783
4,5250,mutate_pack_content,385867,384850,343619,362.142,856,856,0,30647,100.626
4,5500,mutate_pack_content,385827,384630,338665,319.579,857,857,0,30317,105.305
4,5750,mutate_pack_content,378541,378049,336260,282.019,859,859,0,29754,110.192
4,6000,mutate_pack_content,376579,376579,328360,248.873,861,861,0,29602,114.994
4,6250,mutate_pack_content,371918,371918,321153,219.623,861,861,0,29290,119.668
4,6500,mutate_pack_content,365772,365772,315777,193.81,861,861,0,28767,124.561
4,6750,mutate_pack_content,363759,363361,311944,171.032,861,861,0,28589,129.472
4,7000,mutate_pack_content,359250,358697,306756,150.93,861,861,0,28205,134.318
4,7250,mutate_pack_content,356585,356580,302400,133.191,861,861,0,27841,139.046
4,7500,mutate_pack_content,354508,354508,296164,117.537,861,861,0,27466,144.068
4,7750,mutate_pack_content,348206,348165,289894,103.723,861,861,0,26952,149.149
4,8000,mutate_pack_content,345145,345081,285843,91.5324,861,861,0,26611,154.024
4,8250,mutate_pack_content,342703,342685,282730,80.7745,861,861,0,26265,159.003
4,8500,mutate_pack_content,338781,338781,280381,71.281,861,861,0,25983,163.836
4,8750,mutate_pack_content,336267,336201,276320,62.9033,861,861,0,25781,168.83
4,9000,mutate_pack_content,334634,334567,273118,55.5103,861,861,0,25672,173.846
4,9250,mutate_pack_content,331281,331230,270057,48.9861,861,861,0,25263,178.915
4,9500,mutate_pack_content,327994,327994,266684,43.2287,861,861,0,24813,184.067
4,9750,mutate_pack_content,323950,323950,263990,38.148,861,861,0,24232,188.989
4,10000,mutate_pack_content,321463,321435,260628,33.6645,861,861,0,23879,194.013
