restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
5,84500,mutate_pack_content,200316,200316,172868,2.21644e-15,1234,1234,0,10611,7977.47
5,84750,mutate_pack_content,200291,200291,172868,1.95594e-15,1234,1234,0,10610,7982.09
5,85000,mutate_pack_content,200273,200273,172868,1.72606e-15,1234,1234,0,10608,7986.74
5,85250,mutate_pack_content,200238,200238,172868,1.52319e-15,1234,1234,0,10601,7991.43
5,85500,mutate_pack_content,200202,200202,172868,1.34417e-15,1234,1234,0,10599,7996.07
5,85750,mutate_pack_content,200177,200177,172868,1.18619e-15,1234,1234,0,10594,8000.82
5,86000,mutate_pack_content,200084,200084,172868,1.04678e-15,1234,1234,0,10589,8005.74
5,86250,mutate_pack_content,200029,200029,172868,9.23749e-16,1234,1234,0,10582,8010.45
5,86500,mutate_pack_content,199914,199914,172868,8.1518e-16,1234,1234,0,10559,8015.09
5,86750,mutate_pack_content,199832,199832,172868,7.19371e-16,1234,1234,0,10552,8019.87
5,87000,mutate_pack_content,199791,199791,172868,6.34823e-16,1234,1234,0,10540,8024.65
5,87250,mutate_pack_content,199715,199715,172868,5.60212e-16,1234,1234,0,10533,8029.43
5,87500,mutate_pack_content,199667,199667,172868,4.9437e-16,1234,1234,0,10531,8034.45
5,87750,mutate_pack_content,199531,199531,172868,4.36266e-16,1234,1234,0,10501,8039.25
5,88000,mutate_pack_content,199443,199443,172868,3.84992e-16,1234,1234,0,10480,8044.02
5,88250,mutate_pack_content,199440,199440,172868,3.39743e-16,1234,1234,0,10476,8048.8
5,88500,mutate_pack_content,199374,199374,172868,2.99813e-16,1234,1234,0,10463,8053.56
5,88750,mutate_pack_content,199364,199364,172868,2.64576e-16,1234,1234,0,10462,8058.28
5,89000,mutate_pack_content,199339,199339,172868,2.3348e-16,1234,1234,0,10460,8062.95
5,89250,mutate_pack_content,199258,199258,172868,2.06039e-16,1234,1234,0,10450,8067.65
5,89500,mutate_pack_content,199178,199178,172868,1.81823e-16,1234,1234,0,10440,8072.36
5,89750,mutate_pack_content,199145,199145,172868,1.60453e-16,1234,1234,0,10430,8077.02
5,90000,mutate_pack_content,199090,199090,172868,1.41595e-16,1234,1234,0,10427,8081.71
5,90250,mutate_pack_content,199089,199089,172868,1.24953e-16,1234,1234,0,10427,8086.4
5,90500,mutate_pack_content,199042,199042,172868,1.10267e-16,1234,1234,0,10426,8091.06
5,90750,mutate_pack_content,198982,198982,172868,9.73076e-17,1234,1234,0,10420,8095.84
5,91000,mutate_pack_content,198962,198962,172868,8.5871e-17,1234,1234,0,10418,8100.63
5,91250,mutate_pack_content,198922,198922,172868,7.57785e-17,1234,1234,0,10410,8105.33
5,91500,mutate_pack_content,198914,198914,172868,6.68722e-17,1234,1234,0,10407,8110.18
5,91750,mutate_pack_content,198890,198890,172868,5.90127e-17,1234,1234,0,10403,8114.91
5,92000,mutate_pack_content,198852,198852,172868,5.20769e-17,1234,1234,0,10394,8119.55
5,92250,mutate_pack_content,198799,198799,172868,4.59563e-17,1234,1234,0,10384,8124.26
5,92500,mutate_pack_content,198737,198737,172868,4.0555e-17,1234,1234,0,10371,8129.01
5,92750,mutate_pack_content,198682,198682,172868,3.57885e-17,1234,1234,0,10359,8133.62
5,93000,mutate_pack_content,198646,198646,172868,3.15823e-17,1234,1234,0,10353,8138.31
5,93250,mutate_pack_content,198592,198592,172868,2.78704e-17,1234,1234,0,10348,8143.15
5,93500,mutate_pack_content,198561,198561,172868,2.45948e-17,1234,1234,0,10347,8147.85
5,93750,mutate_pack_content,198544,198544,172868,2.17041e-17,1234,1234,0,10345,8152.65
5,94000,mutate_pack_content,198415,198415,172868,1.91532e-17,1234,1234,0,10331,8157.38
5,94250,mutate_pack_content,198292,198292,172868,1.69021e-17,1234,1234,0,10317,8162.02
5,94500,mutate_pack_content,198250,198250,172868,1.49156e-17,1234,1234,0,10306,8166.97
5,94750,mutate_pack_content,198231,198231,172868,1.31626e-17,1234,1234,0,10315,8171.71
5,95000,mutate_pack_content,198205,198205,172868,1.16156e-17,1234,1234,0,10317,8176.38
5,95250,mutate_pack_content,198189,198189,172868,1.02504e-17,1234,1234,0,10314,8181.09
5,95500,mutate_pack_content,198170,198170,172868,9.04565e-18,1234,1234,0,10311,8185.71
5,95750,mutate_pack_content,198103,198103,172868,7.9825e-18,1234,1234,0,10305,8190.49
5,96000,mutate_pack_content,198062,198062,172868,7.04432e-18,1234,1234,0,10298,8195.14
5,96250,mutate_pack_content,198054,198054,172868,6.21639e-18,1234,1234,0,10298,8199.8
5,96500,mutate_pack_content,198030,198030,172868,5.48578e-18,1234,1234,0,10296,8204.41
5,96750,mutate_pack_content,198000,198000,172868,4.84103e-18,1234,1234,0,10287,8209.14
5,97000,mutate_pack_content,197993,197993,172868,4.27206e-18,1234,1234,0,10285,8213.82
5,97250,mutate_pack_content,197922,197922,172868,3.76996e-18,1234,1234,0,10275,8218.52
5,97500,mutate_pack_content,197911,197911,172868,3.32688e-18,1234,1234,0,10273,8223.18
5,97750,mutate_pack_content,197812,197812,172868,2.93587e-18,1234,1234,0,10248,8227.9
5,98000,mutate_pack_content,197791,197791,172868,2.59081e-18,1234,1234,0,10244,8232.72
5,98250,mutate_pack_content,197700,197700,172868,2.28631e-18,1234,1234,0,10258,8237.4
5,98500,mutate_pack_content,197622,197622,172868,2.0176e-18,1234,1234,0,10250,8242.03
5,98750,mutate_pack_content,197495,197495,172868,1.78047e-18,1234,1234,0,10237,8247
5,99000,mutate_pack_content,197435,197435,172868,1.57121e-18,1234,1234,0,10227,8251.76
5,99250,mutate_pack_content,197393,197393,172868,1.38654e-18,1234,1234,0,10215,8256.46
5,99500,mutate_pack_content,197349,197349,172868,1.22358e-18,1234,1234,0,10207,8261.11
5,99750,mutate_pack_content,197318,197318,172868,1.07977e-18,1234,1234,0,10199,8265.78
5,100000,mutate_pack_content,197296,197296,172868,9.52868e-19,1234,1234,0,10196,8270.43
6,1,mutate_pack_content,786350,786350,172868,5000,490,490,0,0,8270.54
6,250,split_pack,573940,573784,172868,4414.55,525,523,0,2948,8275.16
6,500,add_curve_pack,413913,411887,172868,3895.71,569,566,0,11751,8280.31
6,750,remove_pack,402250,401046,172868,3437.84,589,584,0,16210,8284.89
6,1000,mutate_pack_content,395034,394767,172868,3033.79,608,606,0,19806,8289.39
6,1250,reallocate,398848,392013,172868,2677.23,648,615,0,19886,8293.71
6,1500,merge_packs,396878,392013,172868,2362.57,696,615,0,19886,8298.06
6,1750,reallocate,402906,392013,172868,2084.9,727,615,0,19886,8302.45
6,2000,mutate_pack_content,396441,392013,172868,1839.86,756,615,0,19886,8306.77
6,2250,merge_packs,398438,392013,172868,1623.62,795,615,0,19886,8311.09
6,2500,merge_packs,392771,392013,172868,1432.79,829,615,0,19886,8315.53
6,2750,reallocate,397157,390885,172868,1264.4,857,837,0,25542,8319.98
6,3000,split_pack,398111,390885,172868,1115.79,892,837,0,25542,8324.62
6,3250,mutate_pack_content,401806,390885,172868,984.651,912,837,0,25542,8329.28
6,3500,split_pack,409952,390885,172868,868.924,959,837,0,25542,8334.07
6,3750,reallocate,408549,390885,172868,766.799,1000,837,0,25542,8338.87
6,4000,split_pack,411354,390885,172868,676.676,1042,837,0,25542,8343.68
6,4250,mutate_pack_content,408247,390885,172868,597.146,1085,837,0,25542,8348.71
6,4500,merge_packs,406271,390885,172868,526.963,1115,837,0,25542,8353.83
6,4750,remove_pack,402742,390885,172868,465.029,1135,837,0,25542,8358.94
6,5000,mutate_pack_content,401691,390885,172868,410.374,1161,837,0,25542,8364.2
6,5250,reallocate,397098,390885,172868,362.142,1195,837,0,25542,8369.37
6,5500,reallocate,396299,390885,172868,319.579,1225,837,0,25542,8374.76
6,5750,merge_packs,395409,390885,172868,282.019,1260,837,0,25542,8380.17
6,6000,reallocate,390985,390885,172868,248.873,1295,837,0,25542,8385.73
6,6250,mutate_pack_content,387601,387228,172868,219.623,1323,1325,0,27587,8391.28
6,6500,mutate_pack_content,382694,382524,172868,193.81,1350,1349,0,27824,8396.95
6,6750,reallocate,380906,380906,172868,171.032,1382,1382,0,27352,8402.95
6,7000,reallocate,376724,376724,172868,150.93,1400,1400,0,26924,8409.04
6,7250,reallocate,371436,371436,172868,133.191,1409,1408,0,26691,8415.38
6,7500,reallocate,368157,368157,172868,117.537,1423,1423,0,26371,8421.57
6,7750,reallocate,365802,365640,172868,103.723,1432,1432,0,26250,8427.89
6,8000,reallocate,364559,364436,172868,91.5324,1439,1439,0,26227,8434.13
6,8250,reallocate,361728,361728,172868,80.7745,1445,1445,0,26167,8440.32
6,8500,reallocate,359564,359564,172868,71.281,1447,1447,0,26097,8446.71
6,8750,reallocate,355853,355780,172868,62.9033,1449,1449,0,25734,8452.97
6,9000,reallocate,352205,352117,172868,55.5103,1449,1449,0,25382,8459.29
6,9250,reallocate,350587,350587,172868,48.9861,1449,1449,0,25355,8465.72
6,9500,reallocate,348854,348835,172868,43.2287,1449,1449,0,25196,8472.2
6,9750,reallocate,347061,347061,172868,38.148,1449,1449,0,25087,8478.45
6,10000,reallocate,345590,345590,172868,33.6645,1449,1449,0,25042,8484.76
6,10250,reallocate,344632,344497,172868,29.7079,1449,1449,0,24931,8491.25
6,10500,reallocate,342743,342743,172868,26.2163,1449,1449,0,24852,8498.02
6,10750,reallocate,341621,341621,172868,23.1351,1449,1449,0,24701,8504.54
6,11000,reallocate,339898,339898,172868,20.416,1449,1449,0,24544,8510.93
6,11250,reallocate,338638,338638,172868,18.0165,1449,1449,0,24429,8517.31
6,11500,reallocate,337148,337147,172868,15.899,1449,1449,0,24329,8523.68
6,11750,reallocate,336145,336145,172868,14.0304,1449,1449,0,24329,8530.2
6,12000,reallocate,335435,335434,172868,12.3814,1449,1449,0,24223,8536.9
6,12250,reallocate,334423,334423,172868,10.9262,1449,1449,0,24062,8543.25
6,12500,reallocate,333842,333842,172868,9.64202,1449,1449,0,23999,8549.9
6,12750,reallocate,333592,333585,172868,8.50878,1449,1449,0,23985,8556.32
6,13000,reallocate,332428,332428,172868,7.50874,1449,1449,0,23994,8562.74
6,13250,reallocate,331236,331236,172868,6.62623,1449,1449,0,23968,8569.06
6,13500,reallocate,330633,330633,172868,5.84745,1449,1449,0,23915,8575.64
6,13750,reallocate,330362,330362,172868,5.16019,1449,1449,0,23848,8581.93
6,14000,reallocate,329813,329813,172868,4.55371,1449,1449,0,23761,8588.25
6,14250,reallocate,329228,329228,172868,4.01851,1449,1449,0,23708,8594.56
6,14500,reallocate,328820,328820,172868,3.54621,1449,1449,0,23686,8600.87
6,14750,reallocate,327937,327937,172868,3.12942,1449,1449,0,23610,8607.16
6,15000,reallocate,326336,326336,172868,2.76162,1449,1449,0,23494,8613.54
6,15250,reallocate,325306,325306,172868,2.43705,1449,1449,0,23392,8619.94
6,15500,reallocate,324508,324508,172868,2.15062,1449,1449,0,23372,8626.38
6,15750,reallocate,323919,323919,172868,1.89785,1449,1449,0,23382,8632.88
6,16000,reallocate,323385,323385,172868,1.6748,1449,1449,0,23358,8639.19
6,16250,reallocate,322688,322688,172868,1.47796,1449,1449,0,23308,8645.59
6,16500,reallocate,322341,322341,172868,1.30425,1449,1449,0,23256,8652.04
6,16750,reallocate,321931,321931,172868,1.15096,1449,1449,0,23311,8658.39
6,17000,reallocate,321662,321662,172868,1.01569,1449,1449,0,23309,8664.72
6,17250,reallocate,321103,321103,172868,0.896315,1449,1449,0,23200,8671.03
6,17500,reallocate,320397,320397,172868,0.79097,1449,1449,0,23178,8677.37
6,17750,reallocate,319674,319674,172868,0.698007,1449,1449,0,23198,8683.68
6,18000,reallocate,318851,318851,172868,0.61597,1449,1449,0,23187,8690.02
6,18250,reallocate,317253,317253,172868,0.543574,1449,1449,0,23118,8696.38
6,18500,reallocate,316961,316961,172868,0.479688,1449,1449,0,23091,8702.65
6,18750,reallocate,316382,316382,172868,0.42331,1449,1449,0,23086,8709
6,19000,reallocate,315983,315983,172868,0.373558,1449,1449,0,23042,8715.34
6,19250,reallocate,315747,315747,172868,0.329653,1449,1449,0,23061,8721.7
6,19500,reallocate,315098,315098,172868,0.290909,1449,1449,0,22983,8727.97
6,19750,reallocate,314639,314639,172868,0.256718,1449,1449,0,22959,8734.26
6,20000,reallocate,314005,314005,172868,0.226546,1449,1449,0,22898,8740.56
6,20250,reallocate,313515,313515,172868,0.19992,1449,1449,0,22898,8746.88
6,20500,reallocate,313157,313157,172868,0.176423,1449,1449,0,22863,8753.16
6,20750,reallocate,312399,312399,172868,0.155688,1449,1449,0,22862,8759.72
6,21000,reallocate,311407,311407,172868,0.13739,1449,1449,0,22813,8766.07
6,21250,reallocate,310799,310799,172868,0.121242,1449,1449,0,22746,8772.48
6,21500,reallocate,310350,310350,172868,0.106993,1449,1449,0,22721,8778.87
6,21750,reallocate,309935,309935,172868,0.0944177,1449,1449,0,22713,8785.26
6,22000,reallocate,309333,309333,172868,0.0833208,1449,1449,0,22669,8791.58
6,22250,reallocate,308845,308845,172868,0.073528,1449,1449,0,22682,8797.9
6,22500,reallocate,308284,308284,172868,0.0648862,1449,1449,0,22626,8804.22
6,22750,reallocate,307888,307888,172868,0.0572601,1449,1449,0,22589,8810.6
6,23000,reallocate,307094,307094,172868,0.0505303,1449,1449,0,22497,8816.79
6,23250,reallocate,306358,306358,172868,0.0445914,1449,1449,0,22416,8823.16
6,23500,reallocate,305988,305988,172868,0.0393506,1449,1449,0,22459,8829.48
6,23750,reallocate,305493,305493,172868,0.0347257,1449,1449,0,22418,8835.68
6,24000,reallocate,304846,304846,172868,0.0306443,1449,1449,0,22376,8842.03
6,24250,reallocate,304786,304786,172868,0.0270427,1449,1449,0,22376,8848.24
6,24500,reallocate,304245,304245,172868,0.0238643,1449,1449,0,22339,8854.64
6,24750,reallocate,303710,303710,172868,0.0210595,1449,1449,0,22252,8861
6,25000,reallocate,303215,303215,172868,0.0185844,1449,1449,0,22206,8867.56
6,25250,reallocate,302529,302529,172868,0.0164002,1449,1449,0,22164,8874.31
6,25500,reallocate,302207,302207,172868,0.0144726,1449,1449,0,22091,8880.61
6,25750,reallocate,301790,301790,172868,0.0127717,1449,1449,0,22086,8886.98
6,26000,reallocate,301428,301428,172868,0.0112706,1449,1449,0,22050,8893.46
6,26250,reallocate,301072,301072,172868,0.00994596,1449,1449,0,22033,8899.79
6,26500,reallocate,300792,300792,172868,0.008777,1449,1449,0,22013,8906.12
6,26750,reallocate,300271,300271,172868,0.00774544,1449,1449,0,21898,8912.52
6,27000,reallocate,299916,299916,172868,0.00683511,1449,1449,0,21831,8918.66
6,27250,reallocate,299446,299446,172868,0.00603177,1449,1449,0,21794,8924.94
6,27500,reallocate,298884,298884,172868,0.00532286,1449,1449,0,21766,8931.21
6,27750,reallocate,298401,298401,172868,0.00469726,1449,1449,0,21728,8937.43
6,28000,reallocate,297955,297955,172868,0.00414519,1449,1449,0,21653,8943.57
6,28250,reallocate,297805,297805,172868,0.003658,1449,1449,0,21628,8949.8
6,28500,reallocate,297517,297517,172868,0.00322807,1449,1449,0,21618,8956.25
6,28750,reallocate,297234,297234,172868,0.00284867,1449,1449,0,21606,8962.5
6,29000,reallocate,296819,296819,172868,0.00251387,1449,1449,0,21608,8968.78
6,29250,reallocate,296696,296696,172868,0.00221841,1449,1449,0,21591,8975.03
6,29500,reallocate,296676,296676,172868,0.00195768,1449,1449,0,21597,8981.27
6,29750,reallocate,296399,296399,172868,0.00172759,1449,1449,0,21578,8987.76
6,30000,reallocate,296107,296107,172868,0.00152455,1449,1449,0,21556,8994.18
6,30250,reallocate,296007,296007,172868,0.00134537,1449,1449,0,21561,9000.59
6,30500,reallocate,295819,295819,172868,0.00118724,1449,1449,0,21545,9007.01
6,30750,reallocate,295431,295431,172868,0.00104771,1449,1449,0,21491,9013.66
6,31000,reallocate,295318,295318,172868,0.000924569,1449,1449,0,21483,9020.08
6,31250,reallocate,295224,295224,172868,0.000815904,1449,1449,0,21456,9026.54
6,31500,reallocate,294993,294993,172868,0.00072001,1449,1449,0,21444,9032.76
6,31750,reallocate,294899,294899,172868,0.000635387,1449,1449,0,21463,9038.98
6,32000,reallocate,294857,294857,172868,0.000560709,1449,1449,0,21464,9045.42
6,32250,reallocate,294677,294677,172868,0.000494809,1449,1449,0,21441,9051.61
6,32500,reallocate,294286,294286,172868,0.000436654,1449,1449,0,21395,9057.83
6,32750,reallocate,293893,293893,172868,0.000385333,1449,1449,0,21353,9064.04
6,33000,reallocate,293844,293844,172868,0.000340045,1449,1449,0,21357,9070.2
6,33250,reallocate,293687,293687,172868,0.000300079,1449,1449,0,21311,9076.37
6,33500,reallocate,293457,293457,172868,0.000264811,1449,1449,0,21306,9082.77
6,33750,reallocate,293415,293415,172868,0.000233687,1449,1449,0,21301,9089.13
6,34000,reallocate,292893,292893,172868,0.000206222,1449,1449,0,21256,9095.37
6,34250,reallocate,292774,292774,172868,0.000181984,1449,1449,0,21238,9101.7
6,34500,reallocate,292534,292534,172868,0.000160596,1449,1449,0,21232,9108.07
6,34750,reallocate,292273,292273,172868,0.000141721,1449,1449,0,21225,9114.32
6,35000,reallocate,291959,291959,172868,0.000125064,1449,1449,0,21238,9120.65
6,35250,reallocate,291367,291367,172868,0.000110365,1449,1449,0,21166,9126.97
6,35500,reallocate,291301,291301,172868,9.7394e-05,1449,1449,0,21153,9133.21
6,35750,reallocate,290954,290954,172868,8.59472e-05,1449,1449,0,21118,9139.62
6,36000,reallocate,290487,290487,172868,7.58458e-05,1449,1449,0,21071,9145.86
6,36250,reallocate,290413,290413,172868,6.69316e-05,1449,1449,0,21062,9152.2
6,36500,reallocate,290343,290343,172868,5.90651e-05,1449,1449,0,21017,9158.42
6,36750,reallocate,290141,290141,172868,5.21231e-05,1449,1449,0,21016,9164.73
6,37000,reallocate,289582,289582,172868,4.59971e-05,1449,1449,0,21014,9171.1
6,37250,reallocate,289199,289199,172868,4.0591e-05,1449,1449,0,21039,9177.36
6,37500,reallocate,288908,288908,172868,3.58203e-05,1449,1449,0,21071,9183.6
6,37750,reallocate,288401,288401,172868,3.16103e-05,1449,1449,0,21026,9189.92
6,38000,reallocate,287748,287748,172868,2.78951e-05,1449,1449,0,20973,9196.15
6,38250,reallocate,287386,287386,172868,2.46166e-05,1449,1449,0,20944,9202.36
6,38500,reallocate,287162,287162,172868,2.17234e-05,1449,1449,0,20936,9208.59
6,38750,reallocate,287020,287020,172868,1.91702e-05,1449,1449,0,20955,9214.92
6,39000,reallocate,286751,286751,172868,1.69171e-05,1449,1449,0,20926,9221.33
6,39250,reallocate,286477,286477,172868,1.49289e-05,1449,1449,0,20895,9227.69
6,39500,reallocate,286171,286171,172868,1.31743e-05,1449,1449,0,20865,9233.96
6,39750,reallocate,286022,286022,172868,1.16259e-05,1449,1449,0,20834,9240.18
6,40000,reallocate,285919,285919,172868,1.02595e-05,1449,1449,0,20830,9246.55
6,40250,reallocate,285727,285727,172868,9.05368e-06,1449,1449,0,20832,9253.17
6,40500,reallocate,285377,285377,172868,7.98959e-06,1449,1449,0,20813,9259.62
6,40750,reallocate,285306,285306,172868,7.05057e-06,1449,1449,0,20800,9265.9
6,41000,reallocate,285299,285299,172868,6.22191e-06,1449,1449,0,20799,9272.24
6,41250,reallocate,285112,285112,172868,5.49065e-06,1449,1449,0,20777,9278.42
6,41500,reallocate,285025,285025,172868,4.84533e-06,1449,1449,0,20769,9284.6
6,41750,reallocate,284874,284874,172868,4.27585e-06,1449,1449,0,20759,9290.83
6,42000,reallocate,284803,284803,172868,3.77331e-06,1449,1449,0,20752,9297.17
6,42250,reallocate,284644,284644,172868,3.32983e-06,1449,1449,0,20752,9303.61
6,42500,reallocate,284304,284304,172868,2.93847e-06,1449,1449,0,20754,9309.87
6,42750,reallocate,284168,284168,172868,2.59311e-06,1449,1449,0,20728,9316.04
6,43000,reallocate,283871,283871,172868,2.28834e-06,1449,1449,0,20721,9322.25
6,43250,reallocate,283679,283679,172868,2.01939e-06,1449,1449,0,20724,9328.37
6,43500,reallocate,283579,283579,172868,1.78205e-06,1449,1449,0,20767,9334.8
6,43750,reallocate,283377,283377,172868,1.5726e-06,1449,1449,0,20800,9341.19
6,44000,reallocate,283143,283143,172868,1.38778e-06,1449,1449,0,20769,9347.59
6,44250,reallocate,282800,282800,172868,1.22467e-06,1449,1449,0,20713,9354
6,44500,reallocate,282609,282609,172868,1.08073e-06,1449,1449,0,20695,9360.27
6,44750,reallocate,282493,282493,172868,9.53714e-07,1449,1449,0,20713,9366.49
6,45000,reallocate,282306,282306,172868,8.41623e-07,1449,1449,0,20718,9372.89
6,45250,reallocate,282287,282287,172868,7.42707e-07,1449,1449,0,20699,9379.09
6,45500,reallocate,282121,282121,172868,6.55416e-07,1449,1449,0,20689,9385.3
6,45750,reallocate,282037,282037,172868,5.78384e-07,1449,1449,0,20677,9391.47
6,46000,reallocate,281673,281673,172868,5.10406e-07,1449,1449,0,20671,9397.59
6,46250,reallocate,281608,281608,172868,4.50418e-07,1449,1449,0,20663,9403.99
6,46500,reallocate,281449,281449,172868,3.9748e-07,1449,1449,0,20678,9410.15
6,46750,reallocate,281199,281199,172868,3.50764e-07,1449,1449,0,20662,9416.5
6,47000,reallocate,280961,280961,172868,3.09538e-07,1449,1449,0,20637,9422.52
6,47250,reallocate,280887,280887,172868,2.73158e-07,1449,1449,0,20626,9428.57
6,47500,reallocate,280568,280568,172868,2.41054e-07,1449,1449,0,20579,9434.84
6,47750,reallocate,280568,280568,172868,2.12722e-07,1449,1449,0,20579,9440.87
6,48000,reallocate,280282,280282,172868,1.87721e-07,1449,1449,0,20546,9446.95
6,48250,reallocate,280042,280042,172868,1.65658e-07,1449,1449,0,20527,9453.12
6,48500,reallocate,279965,279965,172868,1.46188e-07,1449,1449,0,20524,9459.3
6,48750,reallocate,279762,279762,172868,1.29007e-07,1449,1449,0,20523,9465.65
6,49000,reallocate,279530,279530,172868,1.13844e-07,1449,1449,0,20493,9471.85
6,49250,reallocate,279498,279498,172868,1.00464e-07,1449,1449,0,20485,9478.15
6,49500,reallocate,279409,279409,172868,8.86565e-08,1449,1449,0,20477,9484.51
6,49750,reallocate,279383,279383,172868,7.82367e-08,1449,1449,0,20469,9490.86
6,50000,reallocate,279344,279344,172868,6.90415e-08,1449,1449,0,20456,9497.23
6,50250,reallocate,279233,279233,172868,6.0927e-08,1449,1449,0,20440,9503.59
6,50500,reallocate,279039,279039,172868,5.37662e-08,1449,1449,0,20419,9509.79
6,50750,reallocate,278829,278829,172868,4.7447e-08,1449,1449,0,20365,9515.97
6,51000,reallocate,278825,278825,172868,4.18705e-08,1449,1449,0,20364,9522.28
6,51250,reallocate,278620,278620,172868,3.69495e-08,1449,1449,0,20355,9528.51
6,51500,reallocate,278571,278571,172868,3.26068e-08,1449,1449,0,20355,9534.63
6,51750,reallocate,278504,278504,172868,2.87745e-08,1449,1449,0,20318,9540.8
6,52000,reallocate,278376,278376,172868,2.53926e-08,1449,1449,0,20343,9547.09
6,52250,reallocate,278211,278211,172868,2.24082e-08,1449,1449,0,20351,9553.29
6,52500,reallocate,278185,278185,172868,1.97745e-08,1449,1449,0,20345,9559.49
6,52750,reallocate,278072,278072,172868,1.74504e-08,1449,1449,0,20328,9565.77
6,53000,reallocate,277977,277977,172868,1.53995e-08,1449,1449,0,20323,9572.12
6,53250,reallocate,277515,277515,172868,1.35895e-08,1449,1449,0,20296,9578.35
6,53500,reallocate,277400,277400,172868,1.19924e-08,1449,1449,0,20241,9584.67
6,53750,reallocate,277189,277189,172868,1.05829e-08,1449,1449,0,20253,9591.02
6,54000,reallocate,277149,277149,172868,9.33907e-09,1449,1449,0,20249,9597.4
6,54250,reallocate,277082,277082,172868,8.24144e-09,1449,1449,0,20236,9603.78
6,54500,reallocate,276995,276995,172868,7.27282e-09,1449,1449,0,20215,9610.17
6,54750,reallocate,276990,276990,172868,6.41804e-09,1449,1449,0,20214,9616.66
6,55000,reallocate,276903,276903,172868,5.66373e-09,1449,1449,0,20208,9622.85
6,55250,reallocate,276778,276778,172868,4.99806e-09,1449,1449,0,20217,9629.13
6,55500,reallocate,276648,276648,172868,4.41064e-09,1449,1449,0,20212,9635.23
6,55750,reallocate,276614,276614,172868,3.89225e-09,1449,1449,0,20203,9641.38
6,56000,reallocate,276306,276306,172868,3.43479e-09,1449,1449,0,20183,9647.56
6,56250,reallocate,276238,276238,172868,3.0311e-09,1449,1449,0,20177,9653.73
6,56500,reallocate,276151,276151,172868,2.67485e-09,1449,1449,0,20156,9659.88
6,56750,reallocate,276082,276082,172868,2.36048e-09,1449,1449,0,20138,9666.04
6,57000,reallocate,276068,276068,172868,2.08305e-09,1449,1449,0,20138,9672.22
6,57250,reallocate,276017,276017,172868,1.83823e-09,1449,1449,0,20129,9678.71
6,57500,reallocate,275850,275850,172868,1.62218e-09,1449,1449,0,20111,9684.74
6,57750,reallocate,275357,275357,172868,1.43152e-09,1449,1449,0,20093,9690.94
6,58000,reallocate,275206,275206,172868,1.26327e-09,1449,1449,0,20087,9697.1
6,58250,reallocate,275028,275028,172868,1.1148e-09,1449,1449,0,20078,9703.33
6,58500,reallocate,275028,275028,172868,9.83777e-10,1449,1449,0,20078,9709.48
6,58750,reallocate,274964,274964,172868,8.68153e-10,1449,1449,0,20074,9715.69
6,59000,reallocate,274916,274916,172868,7.66119e-10,1449,1449,0,20070,9722.07
6,59250,reallocate,274910,274910,172868,6.76076e-10,1449,1449,0,20060,9728.34
6,59500,reallocate,274910,274910,172868,5.96616e-10,1449,1449,0,20060,9734.87
6,59750,reallocate,274823,274823,172868,5.26496e-10,1449,1449,0,20041,9741.23
6,60000,reallocate,274823,274823,172868,4.64616e-10,1449,1449,0,20041,9747.61
6,60250,reallocate,274820,274820,172868,4.1001e-10,1449,1449,0,20039,9754.07
6,60500,reallocate,274803,274803,172868,3.61821e-10,1449,1449,0,20038,9760.3
6,60750,reallocate,274687,274687,172868,3.19296e-10,1449,1449,0,20041,9766.62
6,61000,reallocate,274573,274573,172868,2.81769e-10,1449,1449,0,20034,9773.12
6,61250,reallocate,274434,274434,172868,2.48652e-10,1449,1449,0,20033,9779.38
6,61500,reallocate,274397,274397,172868,2.19428e-10,1449,1449,0,20038,9785.58
6,61750,reallocate,274319,274319,172868,1.93639e-10,1449,1449,0,20044,9791.78
6,62000,reallocate,274128,274128,172868,1.7088e-10,1449,1449,0,20035,9798.14
6,62250,reallocate,273983,273983,172868,1.50796e-10,1449,1449,0,20029,9804.36
6,62500,reallocate,273946,273946,172868,1.33073e-10,1449,1449,0,20024,9810.63
6,62750,reallocate,273601,273601,172868,1.17433e-10,1449,1449,0,19985,9816.86
6,63000,reallocate,273575,273575,172868,1.03631e-10,1449,1449,0,19970,9823.18
6,63250,reallocate,273426,273426,172868,9.14512e-11,1449,1449,0,19962,9829.36
6,63500,reallocate,273426,273426,172868,8.07029e-11,1449,1449,0,19962,9835.64
6,63750,reallocate,273394,273394,172868,7.12178e-11,1449,1449,0,19961,9842.07
6,64000,reallocate,273177,273177,172868,6.28475e-11,1449,1449,0,19929,9848.28
6,64250,reallocate,273115,273115,172868,5.5461e-11,1449,1449,0,19915,9854.59
6,64500,reallocate,273115,273115,172868,4.89427e-11,1449,1449,0,19915,9860.81
6,64750,reallocate,273038,273038,172868,4.31904e-11,1449,1449,0,19907,9867.13
6,65000,reallocate,272909,272909,172868,3.81142e-11,1449,1449,0,19895,9873.38
6,65250,reallocate,272674,272674,172868,3.36346e-11,1449,1449,0,19871,9879.66
6,65500,reallocate,272409,272409,172868,2.96815e-11,1449,1449,0,19853,9885.96
6,65750,reallocate,272409,272409,172868,2.6193e-11,1449,1449,0,19853,9892.12
