pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P412,0,0,0,0,0,0,0,0,0,1,1
P413,0,0,4,1,0,0,0,0,0,2,0
P414,4,4,0,0,0,0,0,0,1,0,6
P415,0,0,0,0,0,2,0,0,0,0,0
P416,0,0,2,1,1,1,0,0,0,0,0
P417,2,3,5,7,8,4,5,1,2,6,10
P418,1,0,0,1,1,1,0,0,0,0,0
P419,1,4,2,6,6,4,3,1,2,4,13
P420,0,4,1,3,3,2,0,0,2,2,3
P421,0,1,1,2,2,1,1,1,0,3,3
P422,0,0,0,0,1,1,0,0,0,1,1
P423,0,0,0,0,0,2,0,0,0,0,0
