restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
4,11000,mutate_pack_content,214535,214500,202729,20.416,703,703,241,6349,476.871
4,11250,mutate_pack_content,214017,213961,202251,18.0165,703,703,267,6269,488.273
4,11500,mutate_pack_content,213082,213082,201595,15.899,703,703,266,6201,500.023
4,11750,mutate_pack_content,211287,211287,200722,14.0304,703,703,251,6035,512.126
4,12000,mutate_pack_content,209634,209634,199816,12.3814,703,703,228,6073,524.342
4,12250,mutate_pack_content,208492,208492,199337,10.9262,703,703,210,6065,536.56
4,12500,mutate_pack_content,208199,208199,198546,9.64202,703,703,229,5971,548.194
4,12750,mutate_pack_content,207821,207821,197613,8.50878,703,703,244,5917,560.39
4,13000,mutate_pack_content,207601,207601,196628,7.50874,703,703,243,5891,571.925
4,13250,mutate_pack_content,206976,206976,195877,6.62623,703,703,254,5856,582.829
4,13500,mutate_pack_content,205817,205804,195464,5.84745,703,703,248,5779,594.371
4,13750,mutate_pack_content,205388,205388,195142,5.16019,703,703,233,5757,605.314
4,14000,mutate_pack_content,205266,205266,195098,4.55371,703,703,233,5763,615.789
4,14250,mutate_pack_content,204791,204791,194854,4.01851,703,703,222,5766,626.316
4,14500,mutate_pack_content,204141,204141,194698,3.54621,703,703,211,5742,636.517
4,14750,mutate_pack_content,203528,203528,194682,3.12942,703,703,217,5705,647.307
4,15000,mutate_pack_content,202456,202456,194589,2.76162,703,703,211,5682,658.455
4,15250,mutate_pack_content,201801,201801,194544,2.43705,703,703,213,5661,668.836
4,15500,mutate_pack_content,201300,201300,193577,2.15062,703,703,216,5632,679.626
4,15750,mutate_pack_content,201186,201186,192962,1.89785,703,703,217,5620,691.641
4,16000,mutate_pack_content,200839,200839,192175,1.6748,703,703,202,5628,703.033
4,16250,mutate_pack_content,200027,200027,191722,1.47796,703,703,170,5618,713.865
4,16500,mutate_pack_content,198882,198882,191523,1.30425,703,703,169,5619,724.921
4,16750,mutate_pack_content,198646,198646,191148,1.15096,703,703,169,5584,736.187
4,17000,mutate_pack_content,198398,198398,190819,1.01569,703,703,167,5571,746.591
4,17250,mutate_pack_content,198107,198107,190551,0.896315,703,703,164,5568,756.524
4,17500,mutate_pack_content,197208,197208,190551,0.79097,703,703,162,5502,766.398
4,17750,mutate_pack_content,196998,196998,190551,0.698007,703,703,176,5492,774.685
4,18000,mutate_pack_content,196819,196818,190551,0.61597,703,703,176,5476,782.295
4,18250,mutate_pack_content,196580,196580,190551,0.543574,703,703,168,5472,790.784
4,18500,mutate_pack_content,196404,196404,190551,0.479688,703,703,170,5465,798.35
4,18750,mutate_pack_content,196192,196192,190551,0.42331,703,703,168,5472,805.74
4,19000,mutate_pack_content,195617,195617,190551,0.373558,703,703,173,5404,812.791
4,19250,mutate_pack_content,195179,195179,190551,0.329653,703,703,184,5406,819.531
4,19500,mutate_pack_content,194990,194990,190551,0.290909,703,703,181,5418,826.521
4,19750,mutate_pack_content,194808,194808,190551,0.256718,703,703,190,5397,834.013
4,20000,mutate_pack_content,194667,194667,190551,0.226546,703,703,189,5415,840.947
5,1,add_curve_pack,741370,741370,720474,5000,491,491,3624,361,0.271311
5,250,mutate_pack_content,682693,682693,619610,4414.55,535,535,1698,1912,8.10267
5,500,mutate_pack_content,644086,643714,536098,3895.71,593,591,2659,2245,16.2386
5,750,mutate_pack_content,562150,562150,499776,3437.84,618,618,1958,4183,24.5362
5,1000,mutate_pack_content,522297,522049,461433,3033.79,620,620,1792,5022,32.9032
5,1250,mutate_pack_content,473671,473671,408980,2677.23,620,620,1314,5946,42.474
5,1500,mutate_pack_content,441798,441798,391440,2362.57,620,620,1155,7761,53.0208
5,1750,mutate_pack_content,413455,411700,371214,2084.9,620,620,594,8239,63.0929
5,2000,mutate_pack_content,402690,402037,356762,1839.86,620,620,571,10100,74.138
5,2250,mutate_pack_content,386134,384044,342580,1623.62,620,620,310,10525,84.3481
5,2500,mutate_pack_content,368820,368820,330988,1432.79,620,620,569,10752,94.2467
5,2750,mutate_pack_content,351652,351508,313946,1264.4,620,620,576,11053,104.796
5,3000,mutate_pack_content,339626,339533,308011,1115.79,620,620,689,11027,115.402
5,3250,mutate_pack_content,328930,328930,299920,984.651,620,620,671,9988,126.278
5,3500,mutate_pack_content,320112,319058,291365,868.924,620,620,642,10251,137.563
5,3750,mutate_pack_content,311996,311867,288874,766.799,620,620,744,10389,148.411
5,4000,mutate_pack_content,306145,306145,285449,676.676,620,620,780,10080,158.662
5,4250,mutate_pack_content,307433,305042,278011,597.146,620,620,765,10079,169.715
5,4500,mutate_pack_content,296478,296478,273233,526.963,620,620,796,10164,180.467
5,4750,mutate_pack_content,294397,293471,266866,465.029,620,620,743,10033,191.107
5,5000,mutate_pack_content,286638,286386,262684,410.374,620,620,633,9403,201.897
5,5250,mutate_pack_content,279778,279571,259041,362.142,620,620,591,9208,212.183
5,5500,mutate_pack_content,277183,276058,254700,319.579,620,620,593,9204,222.737
5,5750,mutate_pack_content,273885,273560,251356,282.019,620,620,515,9302,233.499
5,6000,mutate_pack_content,268407,268407,249043,248.873,620,620,373,9141,244.477
5,6250,mutate_pack_content,263976,263975,245989,219.623,620,620,290,8953,255.324
5,6500,mutate_pack_content,259303,259303,242185,193.81,620,620,262,8807,265.76
5,6750,mutate_pack_content,256695,256461,238575,171.032,620,620,279,8767,275.616
5,7000,mutate_pack_content,255402,254533,236366,150.93,620,620,238,8567,285.497
5,7250,mutate_pack_content,253180,252780,234198,133.191,620,620,239,8555,295.89
5,7500,mutate_pack_content,249238,249074,231164,117.537,620,620,241,8304,306.487
5,7750,mutate_pack_content,246928,246900,227245,103.723,620,620,216,8147,317.198
5,8000,mutate_pack_content,242547,242523,224249,91.5324,620,620,275,7945,327.501
5,8250,mutate_pack_content,239601,239441,221697,80.7745,620,620,264,7793,337.982
5,8500,mutate_pack_content,236226,236226,219875,71.281,620,620,258,7714,348.091
5,8750,mutate_pack_content,233933,233764,217416,62.9033,620,620,239,7530,358.173
5,9000,mutate_pack_content,231396,231396,216055,55.5103,620,620,221,7542,367.94
5,9250,mutate_pack_content,229529,229529,214550,48.9861,620,620,206,7398,378.279
5,9500,mutate_pack_content,227597,227597,213228,43.2287,620,620,213,7276,388.261
5,9750,mutate_pack_content,226176,226164,211787,38.148,620,620,202,7210,398.357
5,10000,mutate_pack_content,224518,224518,209876,33.6645,620,620,210,7157,408.165
5,10250,mutate_pack_content,222320,222320,208096,29.7079,620,620,193,7074,418.273
5,10500,mutate_pack_content,221074,221074,207042,26.2163,620,620,191,7065,427.915
5,10750,mutate_pack_content,218965,218965,205987,23.1351,620,620,172,6996,438.199
5,11000,mutate_pack_content,217921,217921,205027,20.416,620,620,174,6920,447.819
5,11250,mutate_pack_content,217180,217169,204261,18.0165,620,620,182,6876,457.63
5,11500,mutate_pack_content,216610,216610,203300,15.899,620,620,183,6821,468.035
5,11750,mutate_pack_content,215154,215144,202631,14.0304,620,620,162,6821,479.312
5,12000,mutate_pack_content,214487,214457,202135,12.3814,620,620,170,6735,489.679
5,12250,mutate_pack_content,212980,212980,201595,10.9262,620,620,182,6706,499.729
5,12500,mutate_pack_content,212219,212219,200834,9.64202,620,620,176,6721,510.309
5,12750,mutate_pack_content,211179,211179,200004,8.50878,620,620,166,6616,521.095
5,13000,mutate_pack_content,210626,210623,199468,7.50874,620,620,176,6601,532.64
5,13250,mutate_pack_content,210241,210241,198758,6.62623,620,620,172,6563,543.149
5,13500,mutate_pack_content,209836,209836,198172,5.84745,620,620,176,6523,553.606
5,13750,mutate_pack_content,209750,209750,197531,5.16019,620,620,184,6507,564.71
5,14000,mutate_pack_content,209704,209704,196509,4.55371,620,620,186,6497,575.04
5,14250,mutate_pack_content,209654,209654,195798,4.01851,620,620,189,6489,584.983
5,14500,mutate_pack_content,209654,209654,195315,3.54621,620,620,186,6498,595.115
5,14750,mutate_pack_content,209541,209541,195142,3.12942,620,620,186,6494,605.219
5,15000,mutate_pack_content,209311,209311,195098,2.76162,620,620,188,6495,615.06
5,15250,mutate_pack_content,209091,209091,194859,2.43705,620,620,189,6511,624.784
5,15500,mutate_pack_content,209061,209061,194698,2.15062,620,620,187,6516,634.569
5,15750,mutate_pack_content,208916,208916,194698,1.89785,620,620,181,6522,643.737
5,16000,mutate_pack_content,208747,208747,194661,1.6748,620,620,182,6494,654.389
