pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P392,0,0,0,0,0,0,1,0,0,0,0
P393,0,0,0,0,0,1,0,0,0,1,1
P394,1,0,1,1,4,2,1,0,1,1,4
P395,1,0,0,0,0,1,0,0,1,1,0
P396,0,0,6,1,2,0,3,1,0,8,0
P397,0,0,3,0,1,1,0,1,0,1,1
P398,0,0,0,0,1,0,2,0,0,1,0
P399,0,0,1,0,0,0,1,0,0,0,0
P400,2,0,1,2,1,0,0,0,0,0,2
P401,1,0,1,0,0,0,0,0,0,0,0
P402,0,0,1,0,0,0,0,0,0,3,0
P403,0,1,0,0,1,0,0,0,1,0,0
P404,0,0,0,0,0,6,6,0,0,9,7
P405,0,0,1,0,0,0,0,0,0,0,0
P406,0,0,1,0,1,0,0,1,0,0,0
P407,1,0,0,0,0,0,0,0,0,0,0
P408,0,0,0,0,0,0,0,1,0,1,0
P409,0,3,0,1,0,0,0,0,0,3,0
P410,1,1,0,2,0,1,2,0,0,5,6
P411,0,2,0,5,1,1,1,0,0,0,0
P412,0,0,0,0,0,0,1,0,0,0,4
P413,2,0,1,1,0,0,0,0,0,2,3
P414,0,1,0,0,0,0,0,2,0,0,0
P415,0,0,0,0,3,0,0,0,0,0,0
P416,0,0,0,0,0,3,0,1,0,1,2
P417,0,3,0,0,1,1,0,0,0,0,0
P418,0,0,0,2,0,0,0,0,0,0,5
P419,0,0,0,1,1,0,0,1,0,0,0
P420,0,0,0,3,0,2,0,0,0,0,1
P421,0,0,1,0,0,0,0,0,0,0,1
P422,0,0,2,0,0,1,1,0,0,3,0
P423,0,1,0,1,2,0,1,0,0,0,4
P424,0,1,1,0,0,0,0,0,0,1,0
P425,2,0,0,0,0,0,1,0,0,0,0
P426,0,0,0,0,0,0,0,0,0,1,0
P427,0,0,0,0,0,0,1,0,0,0,0
P428,0,0,0,0,0,0,0,0,0,1,1
P429,0,0,0,0,0,0,1,0,0,0,3
P430,0,1,0,2,1,0,1,1,0,2,0
P431,0,0,0,0,0,1,0,0,0,0,0
P432,0,0,0,0,0,1,0,0,0,0,0
P433,3,0,2,2,1,0,1,0,0,0,1
P434,0,0,1,0,2,0,2,1,2,0,1
P435,0,0,0,1,0,0,0,0,0,0,0
P436,0,0,0,6,0,2,0,0,0,0,0
P437,1,3,0,3,1,0,1,0,0,2,4
P438,0,0,0,0,0,0,1,1,0,0,0
P439,0,0,0,0,1,0,0,1,0,0,0
P440,1,1,0,3,0,0,0,0,0,1,0
P441,4,0,4,12,0,0,0,0,0,0,0
P442,2,1,4,1,0,0,0,1,0,0,1
P443,0,1,0,0,2,0,0,0,0,0,1
P444,0,0,2,0,2,0,0,0,0,0,0
P445,0,0,0,0,0,0,0,0,0,0,5
P446,0,3,2,0,0,0,0,0,0,0,0
P447,0,0,0,0,0,0,0,0,0,1,0
P448,0,0,0,0,0,0,1,0,0,1,0
P449,0,0,0,1,3,1,3,1,0,1,3
P450,1,1,0,1,1,1,0,0,0,0,0
P451,1,0,0,0,0,0,0,0,1,0,0
P452,2,0,3,0,1,0,0,0,0,2,4
P453,1,1,0,1,0,0,0,0,0,0,0
P454,0,0,0,2,0,2,0,0,0,0,0
P455,1,0,1,1,0,1,0,0,0,0,0
P456,0,0,1,0,2,0,0,0,0,1,0
P457,0,0,0,0,4,0,0,0,0,0,2
P458,0,1,0,0,0,0,1,0,0,1,0
P459,0,0,0,1,1,0,0,0,0,2,3
P460,0,0,0,1,0,1,1,0,0,0,0
P461,1,1,0,0,0,0,1,0,1,0,0
P462,0,1,0,0,0,0,3,1,0,1,0
P463,0,2,0,2,4,4,2,0,0,0,0
P464,2,4,2,8,2,1,6,0,2,2,8
P465,3,0,0,0,0,0,1,0,0,0,2
P466,0,6,7,2,6,8,1,2,0,0,0
P467,0,0,0,0,2,0,0,0,0,0,0
P468,2,6,4,3,1,3,0,0,2,4,7
P469,0,0,0,0,0,0,0,1,0,1,0
P470,0,0,1,5,5,0,0,0,0,1,3
P471,0,0,0,0,0,1,0,0,0,0,0
P472,0,0,0,0,0,0,0,0,0,0,2
P473,0,0,0,1,0,0,0,0,0,0,0
