restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
4,2000,reallocate,348859,348740,348740,1839.86,548,548,0,22409,49.7318
4,2250,reallocate,346656,345125,343500,1623.62,548,548,0,22676,55.8257
4,2500,reallocate,347680,344517,338274,1432.79,548,548,0,23221,61.4273
4,2750,reallocate,350637,344517,331396,1264.4,548,548,0,23221,67.2056
4,3000,reallocate,352715,344517,329588,1115.79,548,548,0,23221,72.6975
4,3250,reallocate,353547,344517,329588,984.651,548,548,0,23221,78.227
4,3500,reallocate,353598,344517,323065,868.924,548,548,0,23221,84.0952
4,3750,reallocate,354050,344517,319213,766.799,548,548,0,23221,89.3623
4,4000,reallocate,350487,344517,319213,676.676,547,548,0,23221,94.6204
4,4250,reallocate,349777,344517,315555,597.146,547,548,0,23221,99.976
4,4500,reallocate,349064,344517,311727,526.963,548,548,0,23221,105.124
4,4750,reallocate,345720,344517,308212,465.029,548,548,0,23221,110.393
4,5000,reallocate,345843,344517,306412,410.374,548,548,0,23221,115.502
4,5250,reallocate,343318,342237,302049,362.142,548,548,0,26345,120.681
4,5500,reallocate,340059,338927,295857,319.579,548,548,0,26109,125.823
4,5750,reallocate,341065,338927,292525,282.019,548,548,0,26109,131.265
4,6000,reallocate,340654,338927,288124,248.873,548,548,0,26109,137.035
4,6250,reallocate,340385,338927,283934,219.623,548,548,0,26109,142.157
4,6500,reallocate,337518,337518,281435,193.81,548,548,0,26243,148.979
4,6750,reallocate,336974,336970,276869,171.032,548,548,0,26164,155.869
4,7000,reallocate,334215,333760,274598,150.93,548,548,0,25835,161.875
4,7250,reallocate,329102,328994,271579,133.191,548,548,0,25341,168.144
4,7500,reallocate,327602,327144,268435,117.537,548,548,0,25344,173.361
4,7750,reallocate,324943,324740,263740,103.723,548,548,0,25217,178.68
4,8000,reallocate,322975,322850,260404,91.5324,548,548,0,25111,183.887
4,8250,reallocate,320249,320249,256964,80.7745,548,548,0,24816,189.657
4,8500,reallocate,318183,318183,254472,71.281,548,548,0,24641,194.729
4,8750,reallocate,315144,315144,252310,62.9033,548,548,0,24301,200.001
4,9000,reallocate,313639,313625,245692,55.5103,548,548,0,24231,205.291
4,9250,reallocate,312257,312108,243155,48.9861,548,548,0,24155,210.346
4,9500,reallocate,309855,309855,239110,43.2287,548,548,0,24015,215.199
4,9750,reallocate,307368,307255,233321,38.148,548,548,0,23736,220.401
4,10000,reallocate,304602,304602,232199,33.6645,548,548,0,23439,225.427
4,10250,reallocate,302635,302590,229817,29.7079,548,548,0,23212,230.916
4,10500,reallocate,301108,301108,227257,26.2163,548,548,0,23041,236.326
4,10750,reallocate,299634,299634,225819,23.1351,548,548,0,22868,241.558
4,11000,reallocate,297642,297586,223028,20.416,548,548,0,22719,246.934
4,11250,reallocate,296722,296722,220875,18.0165,548,548,0,22601,252.046
4,11500,reallocate,295745,295745,219045,15.899,548,548,0,22561,257.214
4,11750,reallocate,294687,294676,217078,14.0304,548,548,0,22406,262.661
4,12000,reallocate,293608,293608,215987,12.3814,548,548,0,22344,269.486
4,12250,reallocate,292869,292869,215152,10.9262,548,548,0,22334,275.011
4,12500,reallocate,292063,292063,214099,9.64202,548,548,0,22245,280.671
4,12750,reallocate,291061,291061,213258,8.50878,548,548,0,22159,286.243
4,13000,reallocate,289964,289964,212563,7.50874,548,548,0,22078,291.666
4,13250,reallocate,289434,289434,211319,6.62623,548,548,0,21992,297.204
4,13500,reallocate,288839,288839,209854,5.84745,548,548,0,21977,302.28
4,13750,reallocate,287842,287842,209286,5.16019,548,548,0,21910,307.673
4,14000,reallocate,287052,287052,208773,4.55371,548,548,0,21813,312.846
4,14250,reallocate,286566,286562,208349,4.01851,548,548,0,21727,318.331
4,14500,reallocate,285597,285597,207904,3.54621,548,548,0,21674,323.838
4,14750,reallocate,284460,284460,207273,3.12942,548,548,0,21547,329.197
4,15000,reallocate,283583,283583,206604,2.76162,548,548,0,21407,334.974
4,15250,reallocate,282829,282829,206202,2.43705,548,548,0,21328,340.304
4,15500,reallocate,281955,281955,205861,2.15062,548,548,0,21243,345.374
4,15750,reallocate,281189,281189,205450,1.89785,548,548,0,21164,350.483
4,16000,reallocate,280338,280338,205046,1.6748,548,548,0,21127,355.714
4,16250,reallocate,279820,279820,204783,1.47796,548,548,0,21148,361.067
4,16500,reallocate,279348,279348,204091,1.30425,548,548,0,21069,366.428
4,16750,reallocate,278773,278773,203826,1.15096,548,548,0,21011,371.833
