restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
3,18250,merge_packs,280661,280661,280661,0.543574,3167,3164,0,17994,953.12
3,18500,split_pack,280465,280465,280465,0.479688,3196,3185,0,17980,972.99
3,18750,remove_pack,279950,279950,279950,0.42331,3232,3230,0,17888,993.399
3,19000,reallocate,279712,279712,279712,0.373558,3257,3252,0,17840,1013.32
3,19250,reallocate,279431,279431,279431,0.329653,3297,3297,0,17804,1033.82
3,19500,mutate_pack_content,278991,278991,278991,0.290909,3342,3331,0,17756,1054.5
3,19750,add_curve_pack,278688,278688,278688,0.256718,3385,3382,0,17736,1075.44
3,20000,add_curve_pack,277896,277896,277896,0.226546,3430,3425,0,17689,1096.69
4,1,remove_pack,750003,750003,750003,5000,495,495,0,228,0.156973
4,250,merge_packs,507339,506942,437570,4414.55,545,544,0,6612,6.2073
4,500,mutate_pack_content,410534,410534,383500,3895.71,579,579,0,10235,11.8405
4,750,reallocate,374773,374599,354007,3437.84,594,594,0,14031,17.3144
4,1000,merge_packs,364757,364170,349026,3033.79,637,634,0,18565,23.1024
4,1250,remove_pack,357430,354945,348965,2677.23,657,650,0,19934,29.3957
4,1500,mutate_pack_content,351925,350308,348965,2362.57,706,697,0,21177,34.6904
4,1750,add_curve_pack,352320,347000,347000,2084.9,736,716,0,21634,39.8784
4,2000,add_curve_pack,353488,347000,347000,1839.86,777,716,0,21634,45.4263
4,2250,merge_packs,348163,347000,347000,1623.62,820,716,0,21634,51.6723
4,2500,add_curve_pack,351999,347000,347000,1432.79,871,716,0,21634,57.496
4,2750,add_curve_pack,352277,347000,347000,1264.4,923,716,0,21634,63.7148
4,3000,reallocate,349360,347000,347000,1115.79,959,716,0,21634,70.4988
4,3250,remove_pack,348014,346338,346338,984.651,1004,975,0,23394,77.2257
4,3500,mutate_pack_content,344968,344636,344636,868.924,1045,1045,0,23113,84.0963
4,3750,mutate_pack_content,346531,343587,343587,766.799,1075,1044,0,23167,91.6932
4,4000,add_curve_pack,345944,343587,343587,676.676,1105,1044,0,23167,99.6778
4,4250,split_pack,350921,343587,343587,597.146,1147,1044,0,23167,108.254
4,4500,mutate_pack_content,350930,343587,340738,526.963,1190,1044,0,23167,116.213
4,4750,add_curve_pack,349837,343587,338644,465.029,1236,1044,0,23167,125.241
4,5000,remove_pack,347633,343587,338644,410.374,1270,1044,0,23167,134.392
4,5250,split_pack,344931,343587,338644,362.142,1324,1044,0,23167,143.952
4,5500,mutate_pack_content,347318,343587,338644,319.579,1380,1044,0,23167,153.812
4,5750,mutate_pack_content,347614,343587,338299,282.019,1418,1044,0,23167,164.129
4,6000,mutate_pack_content,345190,343587,338299,248.873,1462,1044,0,23167,174.963
4,6250,add_curve_pack,344530,343587,337435,219.623,1506,1044,0,23167,187.139
4,6500,add_curve_pack,343077,343077,336689,193.81,1549,1548,0,23366,200.244
4,6750,mutate_pack_content,341973,341973,333338,171.032,1572,1572,0,23327,211.812
4,7000,remove_pack,339637,339637,329937,150.93,1603,1603,0,23154,222.494
4,7250,split_pack,337111,337107,327870,133.191,1644,1642,0,22887,233.631
4,7500,add_curve_pack,337180,336829,325319,117.537,1686,1681,0,22721,245.162
4,7750,remove_pack,334773,334773,323605,103.723,1743,1746,0,22615,257.664
4,8000,add_curve_pack,333524,333512,320351,91.5324,1781,1767,0,22445,270.173
4,8250,remove_pack,330567,330567,317461,80.7745,1820,1821,0,22232,281.683
4,8500,reallocate,328087,328087,316105,71.281,1868,1868,0,21962,293.181
4,8750,split_pack,327095,326645,315213,62.9033,1893,1876,0,21807,304.924
4,9000,merge_packs,325006,325006,313626,55.5103,1937,1937,0,21601,317.056
4,9250,merge_packs,324133,323988,311765,48.9861,1974,1966,0,21431,329.468
4,9500,mutate_pack_content,322635,322635,310227,43.2287,2011,2011,0,21261,342.447
4,9750,mutate_pack_content,320521,320521,307612,38.148,2048,2048,0,21060,355.56
4,10000,split_pack,319113,319113,306153,33.6645,2084,2085,0,20895,368.637
4,10250,mutate_pack_content,317989,317989,305161,29.7079,2130,2130,0,20885,381.956
4,10500,merge_packs,316860,316807,303431,26.2163,2178,2177,0,20848,396.523
4,10750,reallocate,315307,315225,301898,23.1351,2195,2190,0,20815,410.48
4,11000,merge_packs,314317,314300,300849,20.416,2248,2240,0,20728,426.462
4,11250,split_pack,312554,312554,299759,18.0165,2294,2292,0,20679,443.637
4,11500,remove_pack,311776,311693,298384,15.899,2338,2334,0,20649,459.328
4,11750,remove_pack,311012,311012,297431,14.0304,2370,2366,0,20505,475.024
4,12000,remove_pack,310054,310054,296517,12.3814,2411,2412,0,20467,490.903
4,12250,reallocate,309097,309097,295166,10.9262,2437,2437,0,20426,507.461
4,12500,add_curve_pack,308703,308703,294912,9.64202,2483,2471,0,20391,526.118
4,12750,mutate_pack_content,307854,307854,293158,8.50878,2526,2519,0,20305,543.44
4,13000,merge_packs,307494,307494,292136,7.50874,2559,2559,0,20254,559.71
4,13250,mutate_pack_content,306296,306296,291291,6.62623,2599,2594,0,20166,576.337
4,13500,mutate_pack_content,305745,305745,290045,5.84745,2626,2626,0,20096,597.897
4,13750,mutate_pack_content,305319,305319,289159,5.16019,2653,2652,0,20058,616.316
4,14000,merge_packs,304650,304650,288669,4.55371,2680,2679,0,20082,634.028
4,14250,add_curve_pack,303810,303810,287096,4.01851,2716,2709,0,20007,651.34
4,14500,merge_packs,303328,303328,286831,3.54621,2761,2760,0,19983,668.744
